[05-04-2018 10:56:45]	[Train:train] Iter:0	loss=0.682394
[05-05-2018 06:19:49]	[Train:train] Iter:191	loss=0.382783
[05-05-2018 06:21:57]	[Eval:test] Iter:191	accuracy=0.789523
[05-05-2018 06:25:58]	[Train:train] Iter:192	loss=0.387636
[05-05-2018 06:28:05]	[Eval:test] Iter:192	accuracy=0.787795
[05-05-2018 06:32:04]	[Train:train] Iter:193	loss=0.380164
[05-05-2018 06:34:12]	[Eval:test] Iter:193	accuracy=0.789499
[05-05-2018 06:38:12]	[Train:train] Iter:194	loss=0.384867
[05-05-2018 06:40:20]	[Eval:test] Iter:194	accuracy=0.789580
[05-05-2018 06:44:20]	[Train:train] Iter:195	loss=0.370359
[05-05-2018 06:46:28]	[Eval:test] Iter:195	accuracy=0.787820
[05-05-2018 06:50:29]	[Train:train] Iter:196	loss=0.383225
[05-05-2018 06:52:37]	[Eval:test] Iter:196	accuracy=0.788207
[05-05-2018 06:56:39]	[Train:train] Iter:197	loss=0.372943
[05-05-2018 06:58:48]	[Eval:test] Iter:197	accuracy=0.788825
[05-05-2018 07:02:47]	[Train:train] Iter:198	loss=0.383303
[05-05-2018 07:04:55]	[Eval:test] Iter:198	accuracy=0.790594
[05-05-2018 07:08:53]	[Train:train] Iter:199	loss=0.372682
[05-05-2018 07:11:00]	[Eval:test] Iter:199	accuracy=0.786224
[05-05-2018 07:15:00]	[Train:train] Iter:200	loss=0.385463
[05-05-2018 07:17:08]	[Eval:test] Iter:200	accuracy=0.790417
[05-05-2018 07:21:09]	[Train:train] Iter:201	loss=0.377415
[05-05-2018 07:23:17]	[Eval:test] Iter:201	accuracy=0.786703
[05-05-2018 07:27:16]	[Train:train] Iter:202	loss=0.395853
[05-05-2018 07:29:23]	[Eval:test] Iter:202	accuracy=0.788710
[05-05-2018 07:33:23]	[Train:train] Iter:203	loss=0.374185
[05-05-2018 07:35:33]	[Eval:test] Iter:203	accuracy=0.790975
[05-05-2018 07:39:34]	[Train:train] Iter:204	loss=0.375079
[05-05-2018 07:41:43]	[Eval:test] Iter:204	accuracy=0.788804
[05-05-2018 07:45:43]	[Train:train] Iter:205	loss=0.385482
[05-05-2018 07:47:51]	[Eval:test] Iter:205	accuracy=0.789700
[05-05-2018 07:51:52]	[Train:train] Iter:206	loss=0.370248
[05-05-2018 07:54:00]	[Eval:test] Iter:206	accuracy=0.790761
[05-05-2018 07:58:01]	[Train:train] Iter:207	loss=0.378883
[05-05-2018 08:00:08]	[Eval:test] Iter:207	accuracy=0.787812
[05-05-2018 08:04:07]	[Train:train] Iter:208	loss=0.376319
[05-05-2018 08:06:15]	[Eval:test] Iter:208	accuracy=0.791842
[05-05-2018 08:10:16]	[Train:train] Iter:209	loss=0.374811
[05-05-2018 08:12:24]	[Eval:test] Iter:209	accuracy=0.789672
[05-05-2018 08:16:24]	[Train:train] Iter:210	loss=0.376916
[05-05-2018 08:18:31]	[Eval:test] Iter:210	accuracy=0.790800
[05-05-2018 08:22:31]	[Train:train] Iter:211	loss=0.373726
[05-05-2018 08:24:39]	[Eval:test] Iter:211	accuracy=0.790065
[05-05-2018 08:28:40]	[Train:train] Iter:212	loss=0.377735
[05-05-2018 08:30:47]	[Eval:test] Iter:212	accuracy=0.788180
[05-05-2018 08:34:48]	[Train:train] Iter:213	loss=0.384399
[05-05-2018 08:36:56]	[Eval:test] Iter:213	accuracy=0.792808
[05-05-2018 08:40:57]	[Train:train] Iter:214	loss=0.368932
[05-05-2018 08:43:05]	[Eval:test] Iter:214	accuracy=0.791063
[05-05-2018 08:47:06]	[Train:train] Iter:215	loss=0.372124
[05-05-2018 08:49:16]	[Eval:test] Iter:215	accuracy=0.788217
[05-05-2018 08:53:19]	[Train:train] Iter:216	loss=0.361802
[05-05-2018 08:55:25]	[Eval:test] Iter:216	accuracy=0.788604
[05-05-2018 08:59:27]	[Train:train] Iter:217	loss=0.379426
[05-05-2018 09:01:35]	[Eval:test] Iter:217	accuracy=0.789102
[05-05-2018 09:05:37]	[Train:train] Iter:218	loss=0.367830
[05-05-2018 09:07:45]	[Eval:test] Iter:218	accuracy=0.786575
[05-05-2018 09:11:44]	[Train:train] Iter:219	loss=0.361722
[05-05-2018 09:13:51]	[Eval:test] Iter:219	accuracy=0.788974
[05-05-2018 09:17:52]	[Train:train] Iter:220	loss=0.358935
[05-05-2018 09:20:00]	[Eval:test] Iter:220	accuracy=0.788357
[05-05-2018 09:24:00]	[Train:train] Iter:221	loss=0.360607
[05-05-2018 09:26:07]	[Eval:test] Iter:221	accuracy=0.790960
[05-05-2018 09:30:07]	[Train:train] Iter:222	loss=0.373098
[05-05-2018 09:32:15]	[Eval:test] Iter:222	accuracy=0.790409
[05-05-2018 09:36:15]	[Train:train] Iter:223	loss=0.371026
[05-05-2018 09:38:22]	[Eval:test] Iter:223	accuracy=0.792590
[05-05-2018 09:42:22]	[Train:train] Iter:224	loss=0.369937
[05-05-2018 09:44:29]	[Eval:test] Iter:224	accuracy=0.789523
[05-05-2018 09:48:28]	[Train:train] Iter:225	loss=0.363348
[05-05-2018 09:50:36]	[Eval:test] Iter:225	accuracy=0.790936
[05-05-2018 09:54:36]	[Train:train] Iter:226	loss=0.361907
[05-05-2018 09:56:43]	[Eval:test] Iter:226	accuracy=0.791928
[05-05-2018 10:00:43]	[Train:train] Iter:227	loss=0.355004
[05-05-2018 10:02:51]	[Eval:test] Iter:227	accuracy=0.787524
[05-05-2018 10:06:52]	[Train:train] Iter:228	loss=0.358675
[05-05-2018 10:09:00]	[Eval:test] Iter:228	accuracy=0.791949
[05-05-2018 10:13:01]	[Train:train] Iter:229	loss=0.374466
[05-05-2018 10:15:09]	[Eval:test] Iter:229	accuracy=0.791831
[05-05-2018 10:19:09]	[Train:train] Iter:230	loss=0.362646
[05-05-2018 10:21:17]	[Eval:test] Iter:230	accuracy=0.790342
[05-05-2018 10:25:18]	[Train:train] Iter:231	loss=0.385858
[05-05-2018 10:27:26]	[Eval:test] Iter:231	accuracy=0.791403
[05-05-2018 10:31:27]	[Train:train] Iter:232	loss=0.369927
[05-05-2018 10:33:35]	[Eval:test] Iter:232	accuracy=0.790148
[05-05-2018 10:37:36]	[Train:train] Iter:233	loss=0.360235
[05-05-2018 10:39:44]	[Eval:test] Iter:233	accuracy=0.791804
[05-05-2018 10:43:42]	[Train:train] Iter:234	loss=0.375484
[05-05-2018 10:45:50]	[Eval:test] Iter:234	accuracy=0.791331
[05-05-2018 10:49:51]	[Train:train] Iter:235	loss=0.350643
[05-05-2018 10:51:59]	[Eval:test] Iter:235	accuracy=0.791133
[05-05-2018 10:56:00]	[Train:train] Iter:236	loss=0.373589
[05-05-2018 10:58:08]	[Eval:test] Iter:236	accuracy=0.792074
[05-05-2018 11:02:07]	[Train:train] Iter:237	loss=0.376866
[05-05-2018 11:04:15]	[Eval:test] Iter:237	accuracy=0.790239
[05-05-2018 11:08:16]	[Train:train] Iter:238	loss=0.363278
[05-05-2018 11:10:24]	[Eval:test] Iter:238	accuracy=0.786557
[05-05-2018 11:14:24]	[Train:train] Iter:239	loss=0.375528
[05-05-2018 11:16:32]	[Eval:test] Iter:239	accuracy=0.791076
[05-05-2018 11:20:33]	[Train:train] Iter:240	loss=0.364649
[05-05-2018 11:22:40]	[Eval:test] Iter:240	accuracy=0.790564
[05-05-2018 11:26:41]	[Train:train] Iter:241	loss=0.357278
[05-05-2018 11:28:48]	[Eval:test] Iter:241	accuracy=0.793009
[05-05-2018 11:32:49]	[Train:train] Iter:242	loss=0.361800
[05-05-2018 11:34:56]	[Eval:test] Iter:242	accuracy=0.793307
[05-05-2018 11:38:56]	[Train:train] Iter:243	loss=0.360844
[05-05-2018 11:41:05]	[Eval:test] Iter:243	accuracy=0.787998
[05-05-2018 11:45:05]	[Train:train] Iter:244	loss=0.368750
[05-05-2018 11:47:14]	[Eval:test] Iter:244	accuracy=0.793291
[05-05-2018 11:51:14]	[Train:train] Iter:245	loss=0.386017
[05-05-2018 11:53:22]	[Eval:test] Iter:245	accuracy=0.793801
[05-05-2018 11:57:23]	[Train:train] Iter:246	loss=0.364233
[05-05-2018 11:59:30]	[Eval:test] Iter:246	accuracy=0.791030
[05-05-2018 12:03:31]	[Train:train] Iter:247	loss=0.363012
[05-05-2018 12:05:38]	[Eval:test] Iter:247	accuracy=0.794748
[05-05-2018 12:09:37]	[Train:train] Iter:248	loss=0.355289
[05-05-2018 12:11:45]	[Eval:test] Iter:248	accuracy=0.790959
[05-05-2018 12:15:45]	[Train:train] Iter:249	loss=0.360410
[05-05-2018 12:17:52]	[Eval:test] Iter:249	accuracy=0.793037
[05-05-2018 12:21:53]	[Train:train] Iter:250	loss=0.363796
[05-05-2018 12:23:59]	[Eval:test] Iter:250	accuracy=0.792740
[05-05-2018 12:28:00]	[Train:train] Iter:251	loss=0.369680
[05-05-2018 12:30:08]	[Eval:test] Iter:251	accuracy=0.790937
[05-05-2018 12:34:08]	[Train:train] Iter:252	loss=0.368112
[05-05-2018 12:36:16]	[Eval:test] Iter:252	accuracy=0.790884
[05-05-2018 12:40:16]	[Train:train] Iter:253	loss=0.364541
[05-05-2018 12:42:24]	[Eval:test] Iter:253	accuracy=0.794320
[05-05-2018 12:46:24]	[Train:train] Iter:254	loss=0.352789
[05-05-2018 12:48:32]	[Eval:test] Iter:254	accuracy=0.793629
[05-05-2018 12:52:32]	[Train:train] Iter:255	loss=0.350406
[05-05-2018 12:54:39]	[Eval:test] Iter:255	accuracy=0.793409
[05-05-2018 12:58:40]	[Train:train] Iter:256	loss=0.348151
[05-05-2018 13:00:47]	[Eval:test] Iter:256	accuracy=0.793776
[05-05-2018 13:04:48]	[Train:train] Iter:257	loss=0.360276
[05-05-2018 13:06:55]	[Eval:test] Iter:257	accuracy=0.790270
[05-05-2018 13:10:57]	[Train:train] Iter:258	loss=0.361697
[05-05-2018 13:13:04]	[Eval:test] Iter:258	accuracy=0.792646
[05-05-2018 13:17:05]	[Train:train] Iter:259	loss=0.352531
[05-05-2018 13:19:13]	[Eval:test] Iter:259	accuracy=0.794127
[05-05-2018 13:23:14]	[Train:train] Iter:260	loss=0.360359
[05-05-2018 13:25:21]	[Eval:test] Iter:260	accuracy=0.791382
[05-05-2018 13:29:22]	[Train:train] Iter:261	loss=0.372752
[05-05-2018 13:31:30]	[Eval:test] Iter:261	accuracy=0.791238
[05-05-2018 13:35:31]	[Train:train] Iter:262	loss=0.359196
[05-05-2018 13:37:38]	[Eval:test] Iter:262	accuracy=0.790766
[05-05-2018 13:41:39]	[Train:train] Iter:263	loss=0.353413
[05-05-2018 13:43:46]	[Eval:test] Iter:263	accuracy=0.791679
[05-05-2018 13:47:47]	[Train:train] Iter:264	loss=0.355619
[05-05-2018 13:49:54]	[Eval:test] Iter:264	accuracy=0.789256
[05-05-2018 13:53:55]	[Train:train] Iter:265	loss=0.362357
[05-05-2018 13:56:02]	[Eval:test] Iter:265	accuracy=0.794108
[05-05-2018 14:00:03]	[Train:train] Iter:266	loss=0.359523
[05-05-2018 14:02:10]	[Eval:test] Iter:266	accuracy=0.793238
[05-05-2018 14:06:12]	[Train:train] Iter:267	loss=0.352415
[05-05-2018 14:08:19]	[Eval:test] Iter:267	accuracy=0.790346
[05-05-2018 14:12:19]	[Train:train] Iter:268	loss=0.365215
[05-05-2018 14:14:26]	[Eval:test] Iter:268	accuracy=0.791227
[05-05-2018 14:18:27]	[Train:train] Iter:269	loss=0.362142
[05-05-2018 14:20:36]	[Eval:test] Iter:269	accuracy=0.788932
[05-05-2018 14:24:37]	[Train:train] Iter:270	loss=0.359495
[05-05-2018 14:26:44]	[Eval:test] Iter:270	accuracy=0.793186
[05-05-2018 14:30:44]	[Train:train] Iter:271	loss=0.353705
[05-05-2018 14:32:52]	[Eval:test] Iter:271	accuracy=0.793510
[05-05-2018 14:36:53]	[Train:train] Iter:272	loss=0.357159
[05-05-2018 14:39:00]	[Eval:test] Iter:272	accuracy=0.790833
[05-05-2018 14:42:59]	[Train:train] Iter:273	loss=0.348906
[05-05-2018 14:45:08]	[Eval:test] Iter:273	accuracy=0.794793
[05-05-2018 14:49:09]	[Train:train] Iter:274	loss=0.349049
[05-05-2018 14:51:16]	[Eval:test] Iter:274	accuracy=0.792248
[05-05-2018 14:55:18]	[Train:train] Iter:275	loss=0.366948
[05-05-2018 14:57:26]	[Eval:test] Iter:275	accuracy=0.794574
[05-05-2018 15:01:26]	[Train:train] Iter:276	loss=0.354114
[05-05-2018 15:03:33]	[Eval:test] Iter:276	accuracy=0.792689
[05-05-2018 15:07:33]	[Train:train] Iter:277	loss=0.350824
[05-05-2018 15:09:42]	[Eval:test] Iter:277	accuracy=0.792571
[05-05-2018 15:13:44]	[Train:train] Iter:278	loss=0.360028
[05-05-2018 15:15:51]	[Eval:test] Iter:278	accuracy=0.791457
[05-05-2018 15:19:52]	[Train:train] Iter:279	loss=0.337406
[05-05-2018 15:21:59]	[Eval:test] Iter:279	accuracy=0.788827
[05-05-2018 15:26:00]	[Train:train] Iter:280	loss=0.350489
[05-05-2018 15:28:08]	[Eval:test] Iter:280	accuracy=0.791402
[05-05-2018 15:32:07]	[Train:train] Iter:281	loss=0.338621
[05-05-2018 15:34:15]	[Eval:test] Iter:281	accuracy=0.794324
[05-05-2018 15:38:16]	[Train:train] Iter:282	loss=0.345562
[05-05-2018 15:40:24]	[Eval:test] Iter:282	accuracy=0.792338
[05-05-2018 15:44:25]	[Train:train] Iter:283	loss=0.341662
[05-05-2018 15:46:32]	[Eval:test] Iter:283	accuracy=0.794277
[05-05-2018 15:50:33]	[Train:train] Iter:284	loss=0.354516
[05-05-2018 15:52:41]	[Eval:test] Iter:284	accuracy=0.785906
[05-05-2018 15:56:43]	[Train:train] Iter:285	loss=0.347704
[05-05-2018 15:58:51]	[Eval:test] Iter:285	accuracy=0.793901
[05-05-2018 16:02:52]	[Train:train] Iter:286	loss=0.348365
[05-05-2018 16:05:00]	[Eval:test] Iter:286	accuracy=0.795690
[05-05-2018 16:09:02]	[Train:train] Iter:287	loss=0.342685
[05-05-2018 16:11:10]	[Eval:test] Iter:287	accuracy=0.793055
[05-05-2018 16:15:11]	[Train:train] Iter:288	loss=0.344030
[05-05-2018 16:17:18]	[Eval:test] Iter:288	accuracy=0.793879
[05-05-2018 16:21:18]	[Train:train] Iter:289	loss=0.354162
[05-05-2018 16:23:27]	[Eval:test] Iter:289	accuracy=0.795980
[05-05-2018 16:27:26]	[Train:train] Iter:290	loss=0.348369
[05-05-2018 16:29:33]	[Eval:test] Iter:290	accuracy=0.797964
[05-05-2018 16:33:33]	[Train:train] Iter:291	loss=0.340740
[05-05-2018 16:35:41]	[Eval:test] Iter:291	accuracy=0.794422
[05-05-2018 16:39:42]	[Train:train] Iter:292	loss=0.347512
[05-05-2018 16:41:50]	[Eval:test] Iter:292	accuracy=0.790569
[05-05-2018 16:45:52]	[Train:train] Iter:293	loss=0.358654
[05-05-2018 16:47:59]	[Eval:test] Iter:293	accuracy=0.793801
[05-05-2018 16:51:59]	[Train:train] Iter:294	loss=0.344448
[05-05-2018 16:54:07]	[Eval:test] Iter:294	accuracy=0.793165
[05-05-2018 16:58:08]	[Train:train] Iter:295	loss=0.340435
[05-05-2018 17:00:16]	[Eval:test] Iter:295	accuracy=0.794274
[05-05-2018 17:04:17]	[Train:train] Iter:296	loss=0.348346
[05-05-2018 17:06:24]	[Eval:test] Iter:296	accuracy=0.791971
[05-05-2018 17:10:23]	[Train:train] Iter:297	loss=0.334135
[05-05-2018 17:12:30]	[Eval:test] Iter:297	accuracy=0.791179
[05-05-2018 17:16:31]	[Train:train] Iter:298	loss=0.341445
[05-05-2018 17:18:39]	[Eval:test] Iter:298	accuracy=0.790903
[05-05-2018 17:22:39]	[Train:train] Iter:299	loss=0.349639
[05-05-2018 17:24:46]	[Eval:test] Iter:299	accuracy=0.792387
[05-05-2018 17:28:47]	[Train:train] Iter:300	loss=0.355429
[05-05-2018 17:30:55]	[Eval:test] Iter:300	accuracy=0.794098
[05-05-2018 17:34:55]	[Train:train] Iter:301	loss=0.341121
[05-05-2018 17:37:02]	[Eval:test] Iter:301	accuracy=0.790849
[05-05-2018 17:41:02]	[Train:train] Iter:302	loss=0.368928
[05-05-2018 17:43:09]	[Eval:test] Iter:302	accuracy=0.793009
[05-05-2018 17:47:10]	[Train:train] Iter:303	loss=0.353497
[05-05-2018 17:49:18]	[Eval:test] Iter:303	accuracy=0.795215
[05-05-2018 17:53:19]	[Train:train] Iter:304	loss=0.353806
[05-05-2018 17:55:26]	[Eval:test] Iter:304	accuracy=0.793405
[05-05-2018 17:59:27]	[Train:train] Iter:305	loss=0.332874
[05-05-2018 18:01:34]	[Eval:test] Iter:305	accuracy=0.795583
[05-05-2018 18:05:35]	[Train:train] Iter:306	loss=0.347266
[05-05-2018 18:07:43]	[Eval:test] Iter:306	accuracy=0.795160
[05-05-2018 18:11:43]	[Train:train] Iter:307	loss=0.345763
[05-05-2018 18:13:50]	[Eval:test] Iter:307	accuracy=0.796772
[05-05-2018 18:17:51]	[Train:train] Iter:308	loss=0.353820
[05-05-2018 18:20:00]	[Eval:test] Iter:308	accuracy=0.794741
[05-05-2018 18:24:00]	[Train:train] Iter:309	loss=0.328928
[05-05-2018 18:26:07]	[Eval:test] Iter:309	accuracy=0.791031
[05-05-2018 18:30:07]	[Train:train] Iter:310	loss=0.348070
[05-05-2018 18:32:14]	[Eval:test] Iter:310	accuracy=0.790978
[05-05-2018 18:36:13]	[Train:train] Iter:311	loss=0.338157
[05-05-2018 18:38:20]	[Eval:test] Iter:311	accuracy=0.793083
[05-05-2018 18:42:20]	[Train:train] Iter:312	loss=0.342055
[05-05-2018 18:44:26]	[Eval:test] Iter:312	accuracy=0.795405
[05-05-2018 18:48:26]	[Train:train] Iter:313	loss=0.347224
[05-05-2018 18:50:33]	[Eval:test] Iter:313	accuracy=0.793851
[05-05-2018 18:54:34]	[Train:train] Iter:314	loss=0.337968
[05-05-2018 18:56:41]	[Eval:test] Iter:314	accuracy=0.794692
[05-05-2018 19:00:41]	[Train:train] Iter:315	loss=0.328525
[05-05-2018 19:02:48]	[Eval:test] Iter:315	accuracy=0.795336
[05-05-2018 19:06:49]	[Train:train] Iter:316	loss=0.341504
[05-05-2018 19:08:56]	[Eval:test] Iter:316	accuracy=0.795141
[05-05-2018 19:12:56]	[Train:train] Iter:317	loss=0.335547
[05-05-2018 19:15:04]	[Eval:test] Iter:317	accuracy=0.794884
[05-05-2018 19:19:08]	[Train:train] Iter:318	loss=0.332031
[05-05-2018 19:21:16]	[Eval:test] Iter:318	accuracy=0.791819
[05-05-2018 19:25:17]	[Train:train] Iter:319	loss=0.335203
[05-05-2018 19:27:26]	[Eval:test] Iter:319	accuracy=0.794368
[05-05-2018 19:31:26]	[Train:train] Iter:320	loss=0.326333
[05-05-2018 19:33:34]	[Eval:test] Iter:320	accuracy=0.790605
[05-05-2018 19:37:35]	[Train:train] Iter:321	loss=0.328889
[05-05-2018 19:39:43]	[Eval:test] Iter:321	accuracy=0.789388
[05-05-2018 19:43:42]	[Train:train] Iter:322	loss=0.327459
[05-05-2018 19:45:50]	[Eval:test] Iter:322	accuracy=0.793562
[05-05-2018 19:49:50]	[Train:train] Iter:323	loss=0.329715
[05-05-2018 19:51:58]	[Eval:test] Iter:323	accuracy=0.791135
[05-05-2018 19:55:59]	[Train:train] Iter:324	loss=0.339691
[05-05-2018 19:58:06]	[Eval:test] Iter:324	accuracy=0.789538
[05-05-2018 20:02:07]	[Train:train] Iter:325	loss=0.331775
[05-05-2018 20:04:15]	[Eval:test] Iter:325	accuracy=0.793103
[05-05-2018 20:08:16]	[Train:train] Iter:326	loss=0.341812
[05-05-2018 20:10:23]	[Eval:test] Iter:326	accuracy=0.789887
[05-05-2018 20:14:23]	[Train:train] Iter:327	loss=0.349416
[05-05-2018 20:16:29]	[Eval:test] Iter:327	accuracy=0.792659
[05-05-2018 20:20:29]	[Train:train] Iter:328	loss=0.343901
[05-05-2018 20:22:36]	[Eval:test] Iter:328	accuracy=0.790188
[05-05-2018 20:26:36]	[Train:train] Iter:329	loss=0.348559
[05-05-2018 20:28:44]	[Eval:test] Iter:329	accuracy=0.792117
[05-05-2018 20:32:43]	[Train:train] Iter:330	loss=0.329398
[05-05-2018 20:34:50]	[Eval:test] Iter:330	accuracy=0.793600
[05-05-2018 20:38:52]	[Train:train] Iter:331	loss=0.342720
[05-05-2018 20:41:00]	[Eval:test] Iter:331	accuracy=0.791258
[05-05-2018 20:45:00]	[Train:train] Iter:332	loss=0.332500
[05-05-2018 20:47:08]	[Eval:test] Iter:332	accuracy=0.793661
[05-05-2018 20:51:09]	[Train:train] Iter:333	loss=0.346040
[05-05-2018 20:53:16]	[Eval:test] Iter:333	accuracy=0.792912
[05-05-2018 20:57:15]	[Train:train] Iter:334	loss=0.324214
[05-05-2018 20:59:23]	[Eval:test] Iter:334	accuracy=0.792414
[05-05-2018 21:03:22]	[Train:train] Iter:335	loss=0.319902
[05-05-2018 21:05:30]	[Eval:test] Iter:335	accuracy=0.791499
[05-05-2018 21:09:29]	[Train:train] Iter:336	loss=0.324658
[05-05-2018 21:11:37]	[Eval:test] Iter:336	accuracy=0.795656
[05-05-2018 21:15:38]	[Train:train] Iter:337	loss=0.328155
[05-05-2018 21:17:44]	[Eval:test] Iter:337	accuracy=0.793531
[05-05-2018 21:21:46]	[Train:train] Iter:338	loss=0.336252
[05-05-2018 21:23:53]	[Eval:test] Iter:338	accuracy=0.792987
[05-05-2018 21:27:54]	[Train:train] Iter:339	loss=0.329916
[05-05-2018 21:30:01]	[Eval:test] Iter:339	accuracy=0.794273
[05-05-2018 21:34:01]	[Train:train] Iter:340	loss=0.318076
[05-05-2018 21:36:09]	[Eval:test] Iter:340	accuracy=0.794937
[05-05-2018 21:40:09]	[Train:train] Iter:341	loss=0.320440
[05-05-2018 21:42:17]	[Eval:test] Iter:341	accuracy=0.792121
[05-05-2018 21:46:17]	[Train:train] Iter:342	loss=0.339821
[05-05-2018 21:48:25]	[Eval:test] Iter:342	accuracy=0.793308
[05-05-2018 21:52:26]	[Train:train] Iter:343	loss=0.323381
[05-05-2018 21:54:34]	[Eval:test] Iter:343	accuracy=0.793824
[05-05-2018 21:58:34]	[Train:train] Iter:344	loss=0.337886
[05-05-2018 22:00:42]	[Eval:test] Iter:344	accuracy=0.784200
[05-05-2018 22:04:44]	[Train:train] Iter:345	loss=0.328389
[05-05-2018 22:06:52]	[Eval:test] Iter:345	accuracy=0.790980
[05-05-2018 22:10:53]	[Train:train] Iter:346	loss=0.326771
[05-05-2018 22:13:00]	[Eval:test] Iter:346	accuracy=0.790188
[05-05-2018 22:17:01]	[Train:train] Iter:347	loss=0.329733
[05-05-2018 22:19:08]	[Eval:test] Iter:347	accuracy=0.795336
[05-05-2018 22:23:12]	[Train:train] Iter:348	loss=0.331027
[05-05-2018 22:25:19]	[Eval:test] Iter:348	accuracy=0.795509
[05-05-2018 22:29:20]	[Train:train] Iter:349	loss=0.314136
[05-05-2018 22:31:28]	[Eval:test] Iter:349	accuracy=0.793732
[05-05-2018 22:35:30]	[Train:train] Iter:350	loss=0.336347
[05-05-2018 22:37:37]	[Eval:test] Iter:350	accuracy=0.794193
[05-05-2018 22:41:38]	[Train:train] Iter:351	loss=0.322981
[05-05-2018 22:43:46]	[Eval:test] Iter:351	accuracy=0.794196
[05-05-2018 22:47:46]	[Train:train] Iter:352	loss=0.328237
[05-05-2018 22:49:54]	[Eval:test] Iter:352	accuracy=0.794939
[05-05-2018 22:53:53]	[Train:train] Iter:353	loss=0.340951
[05-05-2018 22:56:00]	[Eval:test] Iter:353	accuracy=0.794967
[05-05-2018 23:00:01]	[Train:train] Iter:354	loss=0.320167
[05-05-2018 23:02:09]	[Eval:test] Iter:354	accuracy=0.793040
[05-05-2018 23:06:09]	[Train:train] Iter:355	loss=0.329182
[05-05-2018 23:08:17]	[Eval:test] Iter:355	accuracy=0.789346
[05-05-2018 23:12:16]	[Train:train] Iter:356	loss=0.329999
[05-05-2018 23:14:24]	[Eval:test] Iter:356	accuracy=0.791896
[05-05-2018 23:18:24]	[Train:train] Iter:357	loss=0.325341
[05-05-2018 23:20:32]	[Eval:test] Iter:357	accuracy=0.789154
[05-05-2018 23:24:32]	[Train:train] Iter:358	loss=0.323159
[05-05-2018 23:26:38]	[Eval:test] Iter:358	accuracy=0.793823
[05-05-2018 23:30:39]	[Train:train] Iter:359	loss=0.318261
[05-05-2018 23:32:47]	[Eval:test] Iter:359	accuracy=0.798256
[05-05-2018 23:36:47]	[Train:train] Iter:360	loss=0.338512
[05-05-2018 23:38:55]	[Eval:test] Iter:360	accuracy=0.795008
[05-05-2018 23:42:55]	[Train:train] Iter:361	loss=0.318967
[05-05-2018 23:45:02]	[Eval:test] Iter:361	accuracy=0.794420
[05-05-2018 23:49:01]	[Train:train] Iter:362	loss=0.319442
[05-05-2018 23:51:09]	[Eval:test] Iter:362	accuracy=0.795308
[05-05-2018 23:55:08]	[Train:train] Iter:363	loss=0.321339
[05-05-2018 23:57:16]	[Eval:test] Iter:363	accuracy=0.796327
[05-06-2018 00:01:16]	[Train:train] Iter:364	loss=0.325711
[05-06-2018 00:03:23]	[Eval:test] Iter:364	accuracy=0.797563
[05-06-2018 00:07:25]	[Train:train] Iter:365	loss=0.325067
[05-06-2018 00:09:32]	[Eval:test] Iter:365	accuracy=0.795134
[05-06-2018 00:13:32]	[Train:train] Iter:366	loss=0.314615
[05-06-2018 00:15:40]	[Eval:test] Iter:366	accuracy=0.796423
[05-06-2018 00:19:40]	[Train:train] Iter:367	loss=0.320822
[05-06-2018 00:21:49]	[Eval:test] Iter:367	accuracy=0.795530
[05-06-2018 00:25:50]	[Train:train] Iter:368	loss=0.333701
[05-06-2018 00:27:58]	[Eval:test] Iter:368	accuracy=0.796068
[05-06-2018 00:31:58]	[Train:train] Iter:369	loss=0.317483
[05-06-2018 00:34:05]	[Eval:test] Iter:369	accuracy=0.795258
[05-06-2018 00:38:07]	[Train:train] Iter:370	loss=0.324361
[05-06-2018 00:40:14]	[Eval:test] Iter:370	accuracy=0.790041
[05-06-2018 00:44:16]	[Train:train] Iter:371	loss=0.329132
[05-06-2018 00:46:23]	[Eval:test] Iter:371	accuracy=0.791351
[05-06-2018 00:50:24]	[Train:train] Iter:372	loss=0.342911
[05-06-2018 00:52:31]	[Eval:test] Iter:372	accuracy=0.795118
[05-06-2018 00:56:32]	[Train:train] Iter:373	loss=0.323191
[05-06-2018 00:58:40]	[Eval:test] Iter:373	accuracy=0.796408
[05-06-2018 01:02:40]	[Train:train] Iter:374	loss=0.319964
[05-06-2018 01:04:47]	[Eval:test] Iter:374	accuracy=0.797173
[05-06-2018 01:08:48]	[Train:train] Iter:375	loss=0.321855
[05-06-2018 01:10:55]	[Eval:test] Iter:375	accuracy=0.794373
[05-06-2018 01:14:55]	[Train:train] Iter:376	loss=0.310691
[05-06-2018 01:17:03]	[Eval:test] Iter:376	accuracy=0.793776
[05-06-2018 01:21:03]	[Train:train] Iter:377	loss=0.323280
[05-06-2018 01:23:10]	[Eval:test] Iter:377	accuracy=0.794172
[05-06-2018 01:27:10]	[Train:train] Iter:378	loss=0.312727
[05-06-2018 01:29:18]	[Eval:test] Iter:378	accuracy=0.796900
[05-06-2018 01:33:19]	[Train:train] Iter:379	loss=0.325129
[05-06-2018 01:35:27]	[Eval:test] Iter:379	accuracy=0.791798
[05-06-2018 01:39:27]	[Train:train] Iter:380	loss=0.310491
[05-06-2018 01:41:35]	[Eval:test] Iter:380	accuracy=0.795386
[05-06-2018 01:45:36]	[Train:train] Iter:381	loss=0.301095
[05-06-2018 01:47:43]	[Eval:test] Iter:381	accuracy=0.792097
