[04-30-2018 12:53:32]	[Train:train] Iter:0	loss=0.650259
[04-30-2018 15:01:20]	[Eval:valid] Iter:124	accuracy=0.825034
[04-30-2018 15:01:48]	[Train:train] Iter:125	loss=0.282038
[04-30-2018 15:01:53]	[Eval:test] Iter:125	accuracy=0.829794
[04-30-2018 15:02:21]	[Eval:valid] Iter:125	accuracy=0.829960
[04-30-2018 15:02:49]	[Train:train] Iter:126	loss=0.299407
[04-30-2018 15:02:54]	[Eval:test] Iter:126	accuracy=0.830385
[04-30-2018 15:03:22]	[Eval:valid] Iter:126	accuracy=0.830305
[04-30-2018 15:03:50]	[Train:train] Iter:127	loss=0.269012
[04-30-2018 15:03:56]	[Eval:test] Iter:127	accuracy=0.829621
[04-30-2018 15:04:24]	[Eval:valid] Iter:127	accuracy=0.830477
[04-30-2018 15:04:52]	[Train:train] Iter:128	loss=0.305180
[04-30-2018 15:04:57]	[Eval:test] Iter:128	accuracy=0.827038
[04-30-2018 15:05:24]	[Eval:valid] Iter:128	accuracy=0.827384
[04-30-2018 15:05:52]	[Train:train] Iter:129	loss=0.270199
[04-30-2018 15:05:57]	[Eval:test] Iter:129	accuracy=0.829033
[04-30-2018 15:06:25]	[Eval:valid] Iter:129	accuracy=0.830167
[04-30-2018 15:06:55]	[Train:train] Iter:130	loss=0.299545
[04-30-2018 15:07:04]	[Eval:test] Iter:130	accuracy=0.830237
[04-30-2018 15:07:32]	[Eval:valid] Iter:130	accuracy=0.831265
[04-30-2018 15:07:59]	[Train:train] Iter:131	loss=0.268227
[04-30-2018 15:08:05]	[Eval:test] Iter:131	accuracy=0.830067
[04-30-2018 15:08:32]	[Eval:valid] Iter:131	accuracy=0.830758
[04-30-2018 15:09:00]	[Train:train] Iter:132	loss=0.254270
[04-30-2018 15:09:06]	[Eval:test] Iter:132	accuracy=0.829572
[04-30-2018 15:09:34]	[Eval:valid] Iter:132	accuracy=0.829196
[04-30-2018 15:10:02]	[Train:train] Iter:133	loss=0.276398
[04-30-2018 15:10:07]	[Eval:test] Iter:133	accuracy=0.831096
[04-30-2018 15:10:35]	[Eval:valid] Iter:133	accuracy=0.830551
[04-30-2018 15:11:03]	[Train:train] Iter:134	loss=0.249215
[04-30-2018 15:11:09]	[Eval:test] Iter:134	accuracy=0.829134
[04-30-2018 15:11:36]	[Eval:valid] Iter:134	accuracy=0.829443
[04-30-2018 15:12:04]	[Train:train] Iter:135	loss=0.271234
[04-30-2018 15:12:10]	[Eval:test] Iter:135	accuracy=0.829131
[04-30-2018 15:12:38]	[Eval:valid] Iter:135	accuracy=0.829600
[04-30-2018 15:13:06]	[Train:train] Iter:136	loss=0.286681
[04-30-2018 15:13:11]	[Eval:test] Iter:136	accuracy=0.829621
[04-30-2018 15:13:39]	[Eval:valid] Iter:136	accuracy=0.829566
[04-30-2018 15:14:07]	[Train:train] Iter:137	loss=0.243237
[04-30-2018 15:14:13]	[Eval:test] Iter:137	accuracy=0.829424
[04-30-2018 15:14:41]	[Eval:valid] Iter:137	accuracy=0.830009
[04-30-2018 15:15:09]	[Train:train] Iter:138	loss=0.273930
[04-30-2018 15:15:15]	[Eval:test] Iter:138	accuracy=0.830828
[04-30-2018 15:15:43]	[Eval:valid] Iter:138	accuracy=0.831191
[04-30-2018 15:16:10]	[Train:train] Iter:139	loss=0.258071
[04-30-2018 15:16:16]	[Eval:test] Iter:139	accuracy=0.831271
[04-30-2018 15:16:44]	[Eval:valid] Iter:139	accuracy=0.832211
[04-30-2018 15:17:12]	[Train:train] Iter:140	loss=0.262934
[04-30-2018 15:17:20]	[Eval:test] Iter:140	accuracy=0.832577
[04-30-2018 15:17:47]	[Eval:valid] Iter:140	accuracy=0.833517
[04-30-2018 15:18:14]	[Train:train] Iter:141	loss=0.247075
[04-30-2018 15:18:20]	[Eval:test] Iter:141	accuracy=0.832183
[04-30-2018 15:18:48]	[Eval:valid] Iter:141	accuracy=0.833137
[04-30-2018 15:19:16]	[Train:train] Iter:142	loss=0.280260
[04-30-2018 15:19:21]	[Eval:test] Iter:142	accuracy=0.832946
[04-30-2018 15:19:49]	[Eval:valid] Iter:142	accuracy=0.832595
[04-30-2018 15:20:16]	[Train:train] Iter:143	loss=0.268197
[04-30-2018 15:20:22]	[Eval:test] Iter:143	accuracy=0.833729
[04-30-2018 15:20:50]	[Eval:valid] Iter:143	accuracy=0.833457
[04-30-2018 15:21:17]	[Train:train] Iter:144	loss=0.289314
[04-30-2018 15:21:23]	[Eval:test] Iter:144	accuracy=0.834835
[04-30-2018 15:21:51]	[Eval:valid] Iter:144	accuracy=0.832275
[04-30-2018 15:22:19]	[Train:train] Iter:145	loss=0.243679
[04-30-2018 15:22:25]	[Eval:test] Iter:145	accuracy=0.834835
[04-30-2018 15:22:53]	[Eval:valid] Iter:145	accuracy=0.832177
[04-30-2018 15:23:20]	[Train:train] Iter:146	loss=0.261149
[04-30-2018 15:23:26]	[Eval:test] Iter:146	accuracy=0.832084
[04-30-2018 15:23:54]	[Eval:valid] Iter:146	accuracy=0.831462
[04-30-2018 15:24:22]	[Train:train] Iter:147	loss=0.254827
[04-30-2018 15:24:27]	[Eval:test] Iter:147	accuracy=0.825505
[04-30-2018 15:24:55]	[Eval:valid] Iter:147	accuracy=0.825186
[04-30-2018 15:25:22]	[Train:train] Iter:148	loss=0.268791
[04-30-2018 15:25:28]	[Eval:test] Iter:148	accuracy=0.831444
[04-30-2018 15:25:55]	[Eval:valid] Iter:148	accuracy=0.830245
[04-30-2018 15:26:22]	[Train:train] Iter:149	loss=0.278676
[04-30-2018 15:26:28]	[Eval:test] Iter:149	accuracy=0.833138
[04-30-2018 15:26:56]	[Eval:valid] Iter:149	accuracy=0.830561
[04-30-2018 15:27:26]	[Train:train] Iter:150	loss=0.271167
[04-30-2018 15:27:34]	[Eval:test] Iter:150	accuracy=0.834594
[04-30-2018 15:28:02]	[Eval:valid] Iter:150	accuracy=0.831916
[04-30-2018 15:28:30]	[Train:train] Iter:151	loss=0.271879
[04-30-2018 15:28:36]	[Eval:test] Iter:151	accuracy=0.829670
[04-30-2018 15:29:04]	[Eval:valid] Iter:151	accuracy=0.830467
[04-30-2018 15:29:31]	[Train:train] Iter:152	loss=0.253077
[04-30-2018 15:29:37]	[Eval:test] Iter:152	accuracy=0.833042
[04-30-2018 15:30:05]	[Eval:valid] Iter:152	accuracy=0.833226
[04-30-2018 15:30:33]	[Train:train] Iter:153	loss=0.247147
[04-30-2018 15:30:38]	[Eval:test] Iter:153	accuracy=0.833828
[04-30-2018 15:31:06]	[Eval:valid] Iter:153	accuracy=0.833630
[04-30-2018 15:31:34]	[Train:train] Iter:154	loss=0.287834
[04-30-2018 15:31:40]	[Eval:test] Iter:154	accuracy=0.835454
[04-30-2018 15:32:07]	[Eval:valid] Iter:154	accuracy=0.833985
[04-30-2018 15:32:35]	[Train:train] Iter:155	loss=0.248106
[04-30-2018 15:32:41]	[Eval:test] Iter:155	accuracy=0.832498
[04-30-2018 15:33:09]	[Eval:valid] Iter:155	accuracy=0.831201
[04-30-2018 15:33:35]	[Train:train] Iter:156	loss=0.258405
[04-30-2018 15:33:41]	[Eval:test] Iter:156	accuracy=0.834963
[04-30-2018 15:34:09]	[Eval:valid] Iter:156	accuracy=0.832802
[04-30-2018 15:34:37]	[Train:train] Iter:157	loss=0.222891
[04-30-2018 15:34:43]	[Eval:test] Iter:157	accuracy=0.834887
[04-30-2018 15:35:11]	[Eval:valid] Iter:157	accuracy=0.834038
[04-30-2018 15:35:38]	[Train:train] Iter:158	loss=0.255492
[04-30-2018 15:35:44]	[Eval:test] Iter:158	accuracy=0.834542
[04-30-2018 15:36:11]	[Eval:valid] Iter:158	accuracy=0.833901
[04-30-2018 15:36:39]	[Train:train] Iter:159	loss=0.257827
[04-30-2018 15:36:45]	[Eval:test] Iter:159	accuracy=0.831045
[04-30-2018 15:37:12]	[Eval:valid] Iter:159	accuracy=0.831270
[04-30-2018 15:37:42]	[Train:train] Iter:160	loss=0.235494
[04-30-2018 15:37:50]	[Eval:test] Iter:160	accuracy=0.836390
[04-30-2018 15:38:16]	[Eval:valid] Iter:160	accuracy=0.835797
[04-30-2018 15:38:44]	[Train:train] Iter:161	loss=0.253376
[04-30-2018 15:38:51]	[Eval:test] Iter:161	accuracy=0.836094
[04-30-2018 15:39:18]	[Eval:valid] Iter:161	accuracy=0.834453
[04-30-2018 15:39:47]	[Train:train] Iter:162	loss=0.257940
[04-30-2018 15:39:52]	[Eval:test] Iter:162	accuracy=0.835651
[04-30-2018 15:40:20]	[Eval:valid] Iter:162	accuracy=0.834551
[04-30-2018 15:40:47]	[Train:train] Iter:163	loss=0.226401
[04-30-2018 15:40:53]	[Eval:test] Iter:163	accuracy=0.834616
[04-30-2018 15:41:20]	[Eval:valid] Iter:163	accuracy=0.833221
[04-30-2018 15:41:48]	[Train:train] Iter:164	loss=0.247978
[04-30-2018 15:41:54]	[Eval:test] Iter:164	accuracy=0.837180
[04-30-2018 15:42:21]	[Eval:valid] Iter:164	accuracy=0.836044
[04-30-2018 15:42:49]	[Train:train] Iter:165	loss=0.253197
[04-30-2018 15:42:55]	[Eval:test] Iter:165	accuracy=0.835434
[04-30-2018 15:43:23]	[Eval:valid] Iter:165	accuracy=0.836157
[04-30-2018 15:43:50]	[Train:train] Iter:166	loss=0.227772
[04-30-2018 15:43:56]	[Eval:test] Iter:166	accuracy=0.834868
[04-30-2018 15:44:24]	[Eval:valid] Iter:166	accuracy=0.834767
[04-30-2018 15:44:52]	[Train:train] Iter:167	loss=0.224642
[04-30-2018 15:44:57]	[Eval:test] Iter:167	accuracy=0.835089
[04-30-2018 15:45:25]	[Eval:valid] Iter:167	accuracy=0.836428
[04-30-2018 15:45:53]	[Train:train] Iter:168	loss=0.245788
[04-30-2018 15:45:58]	[Eval:test] Iter:168	accuracy=0.836318
[04-30-2018 15:46:26]	[Eval:valid] Iter:168	accuracy=0.836462
[04-30-2018 15:46:54]	[Train:train] Iter:169	loss=0.228975
[04-30-2018 15:46:59]	[Eval:test] Iter:169	accuracy=0.836540
[04-30-2018 15:47:27]	[Eval:valid] Iter:169	accuracy=0.837029
[04-30-2018 15:47:57]	[Train:train] Iter:170	loss=0.237333
[04-30-2018 15:48:06]	[Eval:test] Iter:170	accuracy=0.833633
[04-30-2018 15:48:34]	[Eval:valid] Iter:170	accuracy=0.833634
[04-30-2018 15:49:02]	[Train:train] Iter:171	loss=0.241287
[04-30-2018 15:49:08]	[Eval:test] Iter:171	accuracy=0.837697
[04-30-2018 15:49:36]	[Eval:valid] Iter:171	accuracy=0.837605
[04-30-2018 15:50:03]	[Train:train] Iter:172	loss=0.224760
[04-30-2018 15:50:09]	[Eval:test] Iter:172	accuracy=0.836616
[04-30-2018 15:50:37]	[Eval:valid] Iter:172	accuracy=0.837324
[04-30-2018 15:51:05]	[Train:train] Iter:173	loss=0.241379
[04-30-2018 15:51:10]	[Eval:test] Iter:173	accuracy=0.838264
[04-30-2018 15:51:38]	[Eval:valid] Iter:173	accuracy=0.837960
[04-30-2018 15:52:05]	[Train:train] Iter:174	loss=0.232585
[04-30-2018 15:52:11]	[Eval:test] Iter:174	accuracy=0.836835
[04-30-2018 15:52:39]	[Eval:valid] Iter:174	accuracy=0.838182
[04-30-2018 15:53:06]	[Train:train] Iter:175	loss=0.231477
[04-30-2018 15:53:12]	[Eval:test] Iter:175	accuracy=0.835826
[04-30-2018 15:53:39]	[Eval:valid] Iter:175	accuracy=0.835867
[04-30-2018 15:54:06]	[Train:train] Iter:176	loss=0.228680
[04-30-2018 15:54:12]	[Eval:test] Iter:176	accuracy=0.837601
[04-30-2018 15:54:40]	[Eval:valid] Iter:176	accuracy=0.836856
[04-30-2018 15:55:07]	[Train:train] Iter:177	loss=0.224261
[04-30-2018 15:55:13]	[Eval:test] Iter:177	accuracy=0.837109
[04-30-2018 15:55:41]	[Eval:valid] Iter:177	accuracy=0.836512
[04-30-2018 15:56:08]	[Train:train] Iter:178	loss=0.216539
[04-30-2018 15:56:14]	[Eval:test] Iter:178	accuracy=0.839101
[04-30-2018 15:56:42]	[Eval:valid] Iter:178	accuracy=0.837531
[04-30-2018 15:57:10]	[Train:train] Iter:179	loss=0.233253
[04-30-2018 15:57:16]	[Eval:test] Iter:179	accuracy=0.839323
[04-30-2018 15:57:44]	[Eval:valid] Iter:179	accuracy=0.837152
[04-30-2018 15:58:13]	[Train:train] Iter:180	loss=0.251583
[04-30-2018 15:58:20]	[Eval:test] Iter:180	accuracy=0.835675
[04-30-2018 15:58:48]	[Eval:valid] Iter:180	accuracy=0.835428
[04-30-2018 15:59:16]	[Train:train] Iter:181	loss=0.214575
[04-30-2018 15:59:22]	[Eval:test] Iter:181	accuracy=0.838340
[04-30-2018 15:59:50]	[Eval:valid] Iter:181	accuracy=0.837743
[04-30-2018 16:00:18]	[Train:train] Iter:182	loss=0.246746
[04-30-2018 16:00:23]	[Eval:test] Iter:182	accuracy=0.839276
[04-30-2018 16:00:51]	[Eval:valid] Iter:182	accuracy=0.838320
[04-30-2018 16:01:18]	[Train:train] Iter:183	loss=0.220798
[04-30-2018 16:01:25]	[Eval:test] Iter:183	accuracy=0.839005
[04-30-2018 16:01:52]	[Eval:valid] Iter:183	accuracy=0.837778
[04-30-2018 16:02:20]	[Train:train] Iter:184	loss=0.228985
[04-30-2018 16:02:26]	[Eval:test] Iter:184	accuracy=0.838193
[04-30-2018 16:02:53]	[Eval:valid] Iter:184	accuracy=0.837304
[04-30-2018 16:03:21]	[Train:train] Iter:185	loss=0.228786
[04-30-2018 16:03:27]	[Eval:test] Iter:185	accuracy=0.839597
[04-30-2018 16:03:55]	[Eval:valid] Iter:185	accuracy=0.838817
[04-30-2018 16:04:22]	[Train:train] Iter:186	loss=0.250156
[04-30-2018 16:04:28]	[Eval:test] Iter:186	accuracy=0.839794
[04-30-2018 16:04:56]	[Eval:valid] Iter:186	accuracy=0.838743
[04-30-2018 16:05:23]	[Train:train] Iter:187	loss=0.218302
[04-30-2018 16:05:29]	[Eval:test] Iter:187	accuracy=0.840606
[04-30-2018 16:05:56]	[Eval:valid] Iter:187	accuracy=0.838581
[04-30-2018 16:06:21]	[Train:train] Iter:188	loss=0.225882
[04-30-2018 16:06:26]	[Eval:test] Iter:188	accuracy=0.839249
[04-30-2018 16:06:54]	[Eval:valid] Iter:188	accuracy=0.837423
[04-30-2018 16:07:21]	[Train:train] Iter:189	loss=0.221442
[04-30-2018 16:07:27]	[Eval:test] Iter:189	accuracy=0.839991
[04-30-2018 16:07:55]	[Eval:valid] Iter:189	accuracy=0.838447
[04-30-2018 16:08:24]	[Train:train] Iter:190	loss=0.229067
[04-30-2018 16:08:32]	[Eval:test] Iter:190	accuracy=0.838560
[04-30-2018 16:09:00]	[Eval:valid] Iter:190	accuracy=0.835999
[04-30-2018 16:09:28]	[Train:train] Iter:191	loss=0.221154
[04-30-2018 16:09:34]	[Eval:test] Iter:191	accuracy=0.841417
[04-30-2018 16:10:01]	[Eval:valid] Iter:191	accuracy=0.839122
[04-30-2018 16:10:29]	[Train:train] Iter:192	loss=0.222985
[04-30-2018 16:10:35]	[Eval:test] Iter:192	accuracy=0.837424
[04-30-2018 16:11:03]	[Eval:valid] Iter:192	accuracy=0.836132
[04-30-2018 16:11:31]	[Train:train] Iter:193	loss=0.233254
[04-30-2018 16:11:36]	[Eval:test] Iter:193	accuracy=0.841518
[04-30-2018 16:12:04]	[Eval:valid] Iter:193	accuracy=0.838694
[04-30-2018 16:12:32]	[Train:train] Iter:194	loss=0.226695
[04-30-2018 16:12:38]	[Eval:test] Iter:194	accuracy=0.839816
[04-30-2018 16:13:05]	[Eval:valid] Iter:194	accuracy=0.837142
[04-30-2018 16:13:33]	[Train:train] Iter:195	loss=0.236489
[04-30-2018 16:13:39]	[Eval:test] Iter:195	accuracy=0.841247
[04-30-2018 16:14:07]	[Eval:valid] Iter:195	accuracy=0.838546
[04-30-2018 16:14:34]	[Train:train] Iter:196	loss=0.219759
[04-30-2018 16:14:39]	[Eval:test] Iter:196	accuracy=0.841395
[04-30-2018 16:15:07]	[Eval:valid] Iter:196	accuracy=0.839925
[04-30-2018 16:15:35]	[Train:train] Iter:197	loss=0.221074
[04-30-2018 16:15:41]	[Eval:test] Iter:197	accuracy=0.841764
[04-30-2018 16:16:09]	[Eval:valid] Iter:197	accuracy=0.840664
[04-30-2018 16:16:37]	[Train:train] Iter:198	loss=0.235253
[04-30-2018 16:16:42]	[Eval:test] Iter:198	accuracy=0.840924
[04-30-2018 16:17:10]	[Eval:valid] Iter:198	accuracy=0.839851
[04-30-2018 16:17:38]	[Train:train] Iter:199	loss=0.230736
[04-30-2018 16:17:44]	[Eval:test] Iter:199	accuracy=0.831496
[04-30-2018 16:18:12]	[Eval:valid] Iter:199	accuracy=0.831161
[04-30-2018 16:18:42]	[Train:train] Iter:200	loss=0.209938
[04-30-2018 16:18:50]	[Eval:test] Iter:200	accuracy=0.841666
[04-30-2018 16:19:18]	[Eval:valid] Iter:200	accuracy=0.841181
[04-30-2018 16:19:45]	[Train:train] Iter:201	loss=0.210515
[04-30-2018 16:19:52]	[Eval:test] Iter:201	accuracy=0.841789
[04-30-2018 16:20:19]	[Eval:valid] Iter:201	accuracy=0.840886
[04-30-2018 16:20:47]	[Train:train] Iter:202	loss=0.212007
[04-30-2018 16:20:53]	[Eval:test] Iter:202	accuracy=0.841616
[04-30-2018 16:21:20]	[Eval:valid] Iter:202	accuracy=0.841428
[04-30-2018 16:21:48]	[Train:train] Iter:203	loss=0.210726
[04-30-2018 16:21:54]	[Eval:test] Iter:203	accuracy=0.836813
[04-30-2018 16:22:12]	[Eval:valid] Iter:203	accuracy=0.835521
[04-30-2018 16:22:40]	[Train:train] Iter:204	loss=0.187331
[04-30-2018 16:22:45]	[Eval:test] Iter:204	accuracy=0.841217
[04-30-2018 16:23:13]	[Eval:valid] Iter:204	accuracy=0.840664
[04-30-2018 16:23:39]	[Train:train] Iter:205	loss=0.210292
[04-30-2018 16:23:45]	[Eval:test] Iter:205	accuracy=0.840136
[04-30-2018 16:24:13]	[Eval:valid] Iter:205	accuracy=0.839152
[04-30-2018 16:24:41]	[Train:train] Iter:206	loss=0.210892
[04-30-2018 16:24:46]	[Eval:test] Iter:206	accuracy=0.837355
[04-30-2018 16:25:14]	[Eval:valid] Iter:206	accuracy=0.835915
[04-30-2018 16:25:42]	[Train:train] Iter:207	loss=0.213131
[04-30-2018 16:25:48]	[Eval:test] Iter:207	accuracy=0.839693
[04-30-2018 16:26:15]	[Eval:valid] Iter:207	accuracy=0.838698
[04-30-2018 16:26:43]	[Train:train] Iter:208	loss=0.220228
[04-30-2018 16:26:50]	[Eval:test] Iter:208	accuracy=0.841737
[04-30-2018 16:27:18]	[Eval:valid] Iter:208	accuracy=0.840590
[04-30-2018 16:27:46]	[Train:train] Iter:209	loss=0.224621
[04-30-2018 16:27:51]	[Eval:test] Iter:209	accuracy=0.840601
[04-30-2018 16:28:19]	[Eval:valid] Iter:209	accuracy=0.840526
[04-30-2018 16:28:49]	[Train:train] Iter:210	loss=0.209836
[04-30-2018 16:28:57]	[Eval:test] Iter:210	accuracy=0.840700
[04-30-2018 16:29:25]	[Eval:valid] Iter:210	accuracy=0.841117
[04-30-2018 16:29:53]	[Train:train] Iter:211	loss=0.216401
[04-30-2018 16:29:58]	[Eval:test] Iter:211	accuracy=0.840133
[04-30-2018 16:30:26]	[Eval:valid] Iter:211	accuracy=0.840063
[04-30-2018 16:30:54]	[Train:train] Iter:212	loss=0.210637
[04-30-2018 16:30:59]	[Eval:test] Iter:212	accuracy=0.837104
[04-30-2018 16:31:26]	[Eval:valid] Iter:212	accuracy=0.836260
[04-30-2018 16:31:54]	[Train:train] Iter:213	loss=0.213061
[04-30-2018 16:31:59]	[Eval:test] Iter:213	accuracy=0.837793
[04-30-2018 16:32:27]	[Eval:valid] Iter:213	accuracy=0.835841
[04-30-2018 16:32:54]	[Train:train] Iter:214	loss=0.208633
[04-30-2018 16:32:59]	[Eval:test] Iter:214	accuracy=0.836789
[04-30-2018 16:33:27]	[Eval:valid] Iter:214	accuracy=0.836167
[04-30-2018 16:33:55]	[Train:train] Iter:215	loss=0.199551
[04-30-2018 16:34:01]	[Eval:test] Iter:215	accuracy=0.842104
[04-30-2018 16:34:29]	[Eval:valid] Iter:215	accuracy=0.840285
[04-30-2018 16:34:57]	[Train:train] Iter:216	loss=0.218170
[04-30-2018 16:35:03]	[Eval:test] Iter:216	accuracy=0.840993
[04-30-2018 16:35:31]	[Eval:valid] Iter:216	accuracy=0.839142
[04-30-2018 16:35:59]	[Train:train] Iter:217	loss=0.212956
[04-30-2018 16:36:04]	[Eval:test] Iter:217	accuracy=0.841540
[04-30-2018 16:36:32]	[Eval:valid] Iter:217	accuracy=0.840886
[04-30-2018 16:37:00]	[Train:train] Iter:218	loss=0.207649
[04-30-2018 16:37:05]	[Eval:test] Iter:218	accuracy=0.839766
[04-30-2018 16:37:33]	[Eval:valid] Iter:218	accuracy=0.839457
[04-30-2018 16:38:00]	[Train:train] Iter:219	loss=0.210874
[04-30-2018 16:38:06]	[Eval:test] Iter:219	accuracy=0.842348
[04-30-2018 16:38:34]	[Eval:valid] Iter:219	accuracy=0.840004
[04-30-2018 16:39:04]	[Train:train] Iter:220	loss=0.198394
[04-30-2018 16:39:12]	[Eval:test] Iter:220	accuracy=0.838535
[04-30-2018 16:39:40]	[Eval:valid] Iter:220	accuracy=0.836481
[04-30-2018 16:40:08]	[Train:train] Iter:221	loss=0.194855
[04-30-2018 16:40:14]	[Eval:test] Iter:221	accuracy=0.842449
[04-30-2018 16:40:42]	[Eval:valid] Iter:221	accuracy=0.840644
[04-30-2018 16:41:09]	[Train:train] Iter:222	loss=0.206039
[04-30-2018 16:41:15]	[Eval:test] Iter:222	accuracy=0.842424
[04-30-2018 16:41:43]	[Eval:valid] Iter:222	accuracy=0.841073
[04-30-2018 16:42:11]	[Train:train] Iter:223	loss=0.186696
[04-30-2018 16:42:16]	[Eval:test] Iter:223	accuracy=0.842523
[04-30-2018 16:42:44]	[Eval:valid] Iter:223	accuracy=0.841762
[04-30-2018 16:43:12]	[Train:train] Iter:224	loss=0.213297
[04-30-2018 16:43:18]	[Eval:test] Iter:224	accuracy=0.836835
[04-30-2018 16:43:45]	[Eval:valid] Iter:224	accuracy=0.835127
[04-30-2018 16:44:13]	[Train:train] Iter:225	loss=0.201831
[04-30-2018 16:44:19]	[Eval:test] Iter:225	accuracy=0.839597
[04-30-2018 16:44:47]	[Eval:valid] Iter:225	accuracy=0.838994
[04-30-2018 16:45:15]	[Train:train] Iter:226	loss=0.202797
[04-30-2018 16:45:20]	[Eval:test] Iter:226	accuracy=0.841390
[04-30-2018 16:45:48]	[Eval:valid] Iter:226	accuracy=0.840151
[04-30-2018 16:46:16]	[Train:train] Iter:227	loss=0.179082
[04-30-2018 16:46:21]	[Eval:test] Iter:227	accuracy=0.841712
[04-30-2018 16:46:49]	[Eval:valid] Iter:227	accuracy=0.840172
[04-30-2018 16:47:17]	[Train:train] Iter:228	loss=0.185135
[04-30-2018 16:47:23]	[Eval:test] Iter:228	accuracy=0.842892
[04-30-2018 16:47:51]	[Eval:valid] Iter:228	accuracy=0.840211
[04-30-2018 16:48:19]	[Train:train] Iter:229	loss=0.195544
[04-30-2018 16:48:24]	[Eval:test] Iter:229	accuracy=0.839074
[04-30-2018 16:48:52]	[Eval:valid] Iter:229	accuracy=0.838945
[04-30-2018 16:49:21]	[Train:train] Iter:230	loss=0.208655
[04-30-2018 16:49:30]	[Eval:test] Iter:230	accuracy=0.840407
[04-30-2018 16:49:56]	[Eval:valid] Iter:230	accuracy=0.839954
[04-30-2018 16:50:24]	[Train:train] Iter:231	loss=0.184011
[04-30-2018 16:50:29]	[Eval:test] Iter:231	accuracy=0.842525
[04-30-2018 16:50:57]	[Eval:valid] Iter:231	accuracy=0.840629
[04-30-2018 16:51:25]	[Train:train] Iter:232	loss=0.219297
[04-30-2018 16:51:31]	[Eval:test] Iter:232	accuracy=0.843067
[04-30-2018 16:51:59]	[Eval:valid] Iter:232	accuracy=0.841073
[04-30-2018 16:52:26]	[Train:train] Iter:233	loss=0.197016
[04-30-2018 16:52:32]	[Eval:test] Iter:233	accuracy=0.838557
[04-30-2018 16:53:00]	[Eval:valid] Iter:233	accuracy=0.836383
[04-30-2018 16:53:28]	[Train:train] Iter:234	loss=0.196568
[04-30-2018 16:53:33]	[Eval:test] Iter:234	accuracy=0.841683
[04-30-2018 16:54:01]	[Eval:valid] Iter:234	accuracy=0.839817
[04-30-2018 16:54:29]	[Train:train] Iter:235	loss=0.177725
[04-30-2018 16:54:35]	[Eval:test] Iter:235	accuracy=0.844766
[04-30-2018 16:55:03]	[Eval:valid] Iter:235	accuracy=0.841048
[04-30-2018 16:55:31]	[Train:train] Iter:236	loss=0.187599
[04-30-2018 16:55:36]	[Eval:test] Iter:236	accuracy=0.843779
[04-30-2018 16:56:04]	[Eval:valid] Iter:236	accuracy=0.841034
[04-30-2018 16:56:31]	[Train:train] Iter:237	loss=0.209681
[04-30-2018 16:56:37]	[Eval:test] Iter:237	accuracy=0.842843
[04-30-2018 16:57:04]	[Eval:valid] Iter:237	accuracy=0.840285
[04-30-2018 16:57:32]	[Train:train] Iter:238	loss=0.180359
[04-30-2018 16:57:38]	[Eval:test] Iter:238	accuracy=0.840527
[04-30-2018 16:58:06]	[Eval:valid] Iter:238	accuracy=0.839265
[04-30-2018 16:58:34]	[Train:train] Iter:239	loss=0.200124
[04-30-2018 16:58:39]	[Eval:test] Iter:239	accuracy=0.842473
[04-30-2018 16:59:07]	[Eval:valid] Iter:239	accuracy=0.842068
[04-30-2018 16:59:37]	[Train:train] Iter:240	loss=0.167632
[04-30-2018 16:59:47]	[Eval:test] Iter:240	accuracy=0.842867
[04-30-2018 17:00:15]	[Eval:valid] Iter:240	accuracy=0.841502
[04-30-2018 17:00:43]	[Train:train] Iter:241	loss=0.175776
[04-30-2018 17:00:49]	[Eval:test] Iter:241	accuracy=0.841360
[04-30-2018 17:01:17]	[Eval:valid] Iter:241	accuracy=0.840186
[04-30-2018 17:01:45]	[Train:train] Iter:242	loss=0.191039
[04-30-2018 17:01:50]	[Eval:test] Iter:242	accuracy=0.842427
[04-30-2018 17:02:18]	[Eval:valid] Iter:242	accuracy=0.840196
[04-30-2018 17:02:46]	[Train:train] Iter:243	loss=0.188014
[04-30-2018 17:02:52]	[Eval:test] Iter:243	accuracy=0.843382
[04-30-2018 17:03:18]	[Eval:valid] Iter:243	accuracy=0.840566
[04-30-2018 17:03:46]	[Train:train] Iter:244	loss=0.186344
[04-30-2018 17:03:51]	[Eval:test] Iter:244	accuracy=0.828877
[04-30-2018 17:04:19]	[Eval:valid] Iter:244	accuracy=0.825915
[04-30-2018 17:04:47]	[Train:train] Iter:245	loss=0.205189
[04-30-2018 17:04:53]	[Eval:test] Iter:245	accuracy=0.834439
[04-30-2018 17:05:20]	[Eval:valid] Iter:245	accuracy=0.832590
[04-30-2018 17:05:48]	[Train:train] Iter:246	loss=0.179429
[04-30-2018 17:05:53]	[Eval:test] Iter:246	accuracy=0.842594
[04-30-2018 17:06:21]	[Eval:valid] Iter:246	accuracy=0.840605
[04-30-2018 17:06:49]	[Train:train] Iter:247	loss=0.186010
[04-30-2018 17:06:54]	[Eval:test] Iter:247	accuracy=0.842818
[04-30-2018 17:07:22]	[Eval:valid] Iter:247	accuracy=0.840812
[04-30-2018 17:07:50]	[Train:train] Iter:248	loss=0.172798
[04-30-2018 17:07:55]	[Eval:test] Iter:248	accuracy=0.843678
[04-30-2018 17:08:24]	[Eval:valid] Iter:248	accuracy=0.842635
[04-30-2018 17:08:52]	[Train:train] Iter:249	loss=0.162222
