[04-30-2018 21:09:25]	[Train:train] Iter:0	loss=0.690386
[04-30-2018 21:43:34]	[Eval:valid] Iter:124	accuracy=0.744326
[04-30-2018 21:43:39]	[Train:train] Iter:125	loss=0.524280
[04-30-2018 21:43:44]	[Eval:test] Iter:125	accuracy=0.744149
[04-30-2018 21:43:49]	[Eval:valid] Iter:125	accuracy=0.744767
[04-30-2018 21:43:55]	[Train:train] Iter:126	loss=0.533904
[04-30-2018 21:44:01]	[Eval:test] Iter:126	accuracy=0.744809
[04-30-2018 21:44:06]	[Eval:valid] Iter:126	accuracy=0.745007
[04-30-2018 21:44:12]	[Train:train] Iter:127	loss=0.525267
[04-30-2018 21:44:17]	[Eval:test] Iter:127	accuracy=0.744805
[04-30-2018 21:44:22]	[Eval:valid] Iter:127	accuracy=0.745058
[04-30-2018 21:44:27]	[Train:train] Iter:128	loss=0.525165
[04-30-2018 21:44:34]	[Eval:test] Iter:128	accuracy=0.744931
[04-30-2018 21:44:40]	[Eval:valid] Iter:128	accuracy=0.745372
[04-30-2018 21:44:45]	[Train:train] Iter:129	loss=0.531527
[04-30-2018 21:44:51]	[Eval:test] Iter:129	accuracy=0.745517
[04-30-2018 21:44:56]	[Eval:valid] Iter:129	accuracy=0.745793
[04-30-2018 21:45:01]	[Train:train] Iter:130	loss=0.531686
[04-30-2018 21:45:08]	[Eval:test] Iter:130	accuracy=0.745473
[04-30-2018 21:45:13]	[Eval:valid] Iter:130	accuracy=0.745984
[04-30-2018 21:45:19]	[Train:train] Iter:131	loss=0.523374
[04-30-2018 21:45:24]	[Eval:test] Iter:131	accuracy=0.745887
[04-30-2018 21:45:29]	[Eval:valid] Iter:131	accuracy=0.745793
[04-30-2018 21:45:35]	[Train:train] Iter:132	loss=0.525899
[04-30-2018 21:45:41]	[Eval:test] Iter:132	accuracy=0.744788
[04-30-2018 21:45:46]	[Eval:valid] Iter:132	accuracy=0.745494
[04-30-2018 21:45:51]	[Train:train] Iter:133	loss=0.521251
[04-30-2018 21:45:56]	[Eval:test] Iter:133	accuracy=0.746418
[04-30-2018 21:46:02]	[Eval:valid] Iter:133	accuracy=0.746525
[04-30-2018 21:46:07]	[Train:train] Iter:134	loss=0.532084
[04-30-2018 21:46:12]	[Eval:test] Iter:134	accuracy=0.741291
[04-30-2018 21:46:17]	[Eval:valid] Iter:134	accuracy=0.743412
[04-30-2018 21:46:23]	[Train:train] Iter:135	loss=0.524815
[04-30-2018 21:46:29]	[Eval:test] Iter:135	accuracy=0.745947
[04-30-2018 21:46:34]	[Eval:valid] Iter:135	accuracy=0.746303
[04-30-2018 21:46:39]	[Train:train] Iter:136	loss=0.525869
[04-30-2018 21:46:45]	[Eval:test] Iter:136	accuracy=0.746745
[04-30-2018 21:46:52]	[Eval:valid] Iter:136	accuracy=0.746594
[04-30-2018 21:46:57]	[Train:train] Iter:137	loss=0.523217
[04-30-2018 21:47:03]	[Eval:test] Iter:137	accuracy=0.746786
[04-30-2018 21:47:08]	[Eval:valid] Iter:137	accuracy=0.746936
[04-30-2018 21:47:13]	[Train:train] Iter:138	loss=0.516763
[04-30-2018 21:47:19]	[Eval:test] Iter:138	accuracy=0.746409
[04-30-2018 21:47:24]	[Eval:valid] Iter:138	accuracy=0.746841
[04-30-2018 21:47:29]	[Train:train] Iter:139	loss=0.531746
[04-30-2018 21:47:35]	[Eval:test] Iter:139	accuracy=0.746014
[04-30-2018 21:47:40]	[Eval:valid] Iter:139	accuracy=0.745758
[04-30-2018 21:47:45]	[Train:train] Iter:140	loss=0.525470
[04-30-2018 21:47:51]	[Eval:test] Iter:140	accuracy=0.746580
[04-30-2018 21:47:56]	[Eval:valid] Iter:140	accuracy=0.747158
[04-30-2018 21:48:02]	[Train:train] Iter:141	loss=0.527104
[04-30-2018 21:48:08]	[Eval:test] Iter:141	accuracy=0.746550
[04-30-2018 21:48:13]	[Eval:valid] Iter:141	accuracy=0.746175
[04-30-2018 21:48:18]	[Train:train] Iter:142	loss=0.522957
[04-30-2018 21:48:24]	[Eval:test] Iter:142	accuracy=0.748125
[04-30-2018 21:48:29]	[Eval:valid] Iter:142	accuracy=0.748308
[04-30-2018 21:48:34]	[Train:train] Iter:143	loss=0.511273
[04-30-2018 21:48:39]	[Eval:test] Iter:143	accuracy=0.746520
[04-30-2018 21:48:45]	[Eval:valid] Iter:143	accuracy=0.746663
[04-30-2018 21:48:50]	[Train:train] Iter:144	loss=0.523981
[04-30-2018 21:48:55]	[Eval:test] Iter:144	accuracy=0.748082
[04-30-2018 21:49:01]	[Eval:valid] Iter:144	accuracy=0.748281
[04-30-2018 21:49:07]	[Train:train] Iter:145	loss=0.521304
[04-30-2018 21:49:13]	[Eval:test] Iter:145	accuracy=0.748319
[04-30-2018 21:49:18]	[Eval:valid] Iter:145	accuracy=0.748257
[04-30-2018 21:49:23]	[Train:train] Iter:146	loss=0.518770
[04-30-2018 21:49:28]	[Eval:test] Iter:146	accuracy=0.748818
[04-30-2018 21:49:34]	[Eval:valid] Iter:146	accuracy=0.748084
[04-30-2018 21:49:39]	[Train:train] Iter:147	loss=0.513852
[04-30-2018 21:49:44]	[Eval:test] Iter:147	accuracy=0.748268
[04-30-2018 21:49:50]	[Eval:valid] Iter:147	accuracy=0.748592
[04-30-2018 21:49:55]	[Train:train] Iter:148	loss=0.523166
[04-30-2018 21:50:01]	[Eval:test] Iter:148	accuracy=0.748463
[04-30-2018 21:50:06]	[Eval:valid] Iter:148	accuracy=0.749231
[04-30-2018 21:50:11]	[Train:train] Iter:149	loss=0.525255
[04-30-2018 21:50:17]	[Eval:test] Iter:149	accuracy=0.748612
[04-30-2018 21:50:23]	[Eval:valid] Iter:149	accuracy=0.748006
[04-30-2018 21:50:28]	[Train:train] Iter:150	loss=0.527950
[04-30-2018 21:50:34]	[Eval:test] Iter:150	accuracy=0.748414
[04-30-2018 21:50:39]	[Eval:valid] Iter:150	accuracy=0.749451
[04-30-2018 21:50:44]	[Train:train] Iter:151	loss=0.526803
[04-30-2018 21:50:49]	[Eval:test] Iter:151	accuracy=0.748839
[04-30-2018 21:50:55]	[Eval:valid] Iter:151	accuracy=0.748132
[04-30-2018 21:51:00]	[Train:train] Iter:152	loss=0.520970
[04-30-2018 21:51:05]	[Eval:test] Iter:152	accuracy=0.749348
[04-30-2018 21:51:12]	[Eval:valid] Iter:152	accuracy=0.748401
[04-30-2018 21:51:17]	[Train:train] Iter:153	loss=0.518697
[04-30-2018 21:51:22]	[Eval:test] Iter:153	accuracy=0.749588
[04-30-2018 21:51:27]	[Eval:valid] Iter:153	accuracy=0.749449
[04-30-2018 21:51:32]	[Train:train] Iter:154	loss=0.515851
[04-30-2018 21:51:38]	[Eval:test] Iter:154	accuracy=0.749222
[04-30-2018 21:51:44]	[Eval:valid] Iter:154	accuracy=0.750192
[04-30-2018 21:51:49]	[Train:train] Iter:155	loss=0.519352
[04-30-2018 21:51:54]	[Eval:test] Iter:155	accuracy=0.750007
[04-30-2018 21:51:59]	[Eval:valid] Iter:155	accuracy=0.748769
[04-30-2018 21:52:04]	[Train:train] Iter:156	loss=0.513959
[04-30-2018 21:52:10]	[Eval:test] Iter:156	accuracy=0.749761
[04-30-2018 21:52:15]	[Eval:valid] Iter:156	accuracy=0.749274
[04-30-2018 21:52:21]	[Train:train] Iter:157	loss=0.506732
[04-30-2018 21:52:27]	[Eval:test] Iter:157	accuracy=0.749981
[04-30-2018 21:52:32]	[Eval:valid] Iter:157	accuracy=0.750230
[04-30-2018 21:52:37]	[Train:train] Iter:158	loss=0.520518
[04-30-2018 21:52:43]	[Eval:test] Iter:158	accuracy=0.749476
[04-30-2018 21:52:48]	[Eval:valid] Iter:158	accuracy=0.749500
[04-30-2018 21:52:53]	[Train:train] Iter:159	loss=0.514983
[04-30-2018 21:52:58]	[Eval:test] Iter:159	accuracy=0.750300
[04-30-2018 21:53:03]	[Eval:valid] Iter:159	accuracy=0.750456
[04-30-2018 21:53:08]	[Train:train] Iter:160	loss=0.515533
[04-30-2018 21:53:14]	[Eval:test] Iter:160	accuracy=0.749930
[04-30-2018 21:53:19]	[Eval:valid] Iter:160	accuracy=0.751164
[04-30-2018 21:53:24]	[Train:train] Iter:161	loss=0.511367
[04-30-2018 21:53:29]	[Eval:test] Iter:161	accuracy=0.750424
[04-30-2018 21:53:35]	[Eval:valid] Iter:161	accuracy=0.748641
[04-30-2018 21:53:40]	[Train:train] Iter:162	loss=0.500675
[04-30-2018 21:53:45]	[Eval:test] Iter:162	accuracy=0.750276
[04-30-2018 21:53:50]	[Eval:valid] Iter:162	accuracy=0.750667
[04-30-2018 21:53:55]	[Train:train] Iter:163	loss=0.508120
[04-30-2018 21:54:01]	[Eval:test] Iter:163	accuracy=0.751115
[04-30-2018 21:54:06]	[Eval:valid] Iter:163	accuracy=0.749837
[04-30-2018 21:54:11]	[Train:train] Iter:164	loss=0.520146
[04-30-2018 21:54:17]	[Eval:test] Iter:164	accuracy=0.749596
[04-30-2018 21:54:23]	[Eval:valid] Iter:164	accuracy=0.748932
[04-30-2018 21:54:28]	[Train:train] Iter:165	loss=0.512218
[04-30-2018 21:54:33]	[Eval:test] Iter:165	accuracy=0.750450
[04-30-2018 21:54:38]	[Eval:valid] Iter:165	accuracy=0.750208
[04-30-2018 21:54:44]	[Train:train] Iter:166	loss=0.514677
[04-30-2018 21:54:49]	[Eval:test] Iter:166	accuracy=0.750771
[04-30-2018 21:54:54]	[Eval:valid] Iter:166	accuracy=0.749886
[04-30-2018 21:54:59]	[Train:train] Iter:167	loss=0.505555
[04-30-2018 21:55:05]	[Eval:test] Iter:167	accuracy=0.751800
[04-30-2018 21:55:10]	[Eval:valid] Iter:167	accuracy=0.750627
[04-30-2018 21:55:16]	[Train:train] Iter:168	loss=0.516871
[04-30-2018 21:55:21]	[Eval:test] Iter:168	accuracy=0.751325
[04-30-2018 21:55:28]	[Eval:valid] Iter:168	accuracy=0.751162
[04-30-2018 21:55:33]	[Train:train] Iter:169	loss=0.517494
[04-30-2018 21:55:38]	[Eval:test] Iter:169	accuracy=0.750749
[04-30-2018 21:55:43]	[Eval:valid] Iter:169	accuracy=0.750283
[04-30-2018 21:55:48]	[Train:train] Iter:170	loss=0.511750
[04-30-2018 21:55:54]	[Eval:test] Iter:170	accuracy=0.751132
[04-30-2018 21:55:59]	[Eval:valid] Iter:170	accuracy=0.751504
[04-30-2018 21:56:04]	[Train:train] Iter:171	loss=0.510978
[04-30-2018 21:56:10]	[Eval:test] Iter:171	accuracy=0.751727
[04-30-2018 21:56:15]	[Eval:valid] Iter:171	accuracy=0.751020
[04-30-2018 21:56:20]	[Train:train] Iter:172	loss=0.513338
[04-30-2018 21:56:26]	[Eval:test] Iter:172	accuracy=0.751361
[04-30-2018 21:56:31]	[Eval:valid] Iter:172	accuracy=0.750362
[04-30-2018 21:56:36]	[Train:train] Iter:173	loss=0.501888
[04-30-2018 21:56:41]	[Eval:test] Iter:173	accuracy=0.751158
[04-30-2018 21:56:47]	[Eval:valid] Iter:173	accuracy=0.752212
[04-30-2018 21:56:52]	[Train:train] Iter:174	loss=0.510477
[04-30-2018 21:56:57]	[Eval:test] Iter:174	accuracy=0.752309
[04-30-2018 21:57:02]	[Eval:valid] Iter:174	accuracy=0.750729
[04-30-2018 21:57:07]	[Train:train] Iter:175	loss=0.507934
[04-30-2018 21:57:12]	[Eval:test] Iter:175	accuracy=0.753044
[04-30-2018 21:57:18]	[Eval:valid] Iter:175	accuracy=0.751453
[04-30-2018 21:57:23]	[Train:train] Iter:176	loss=0.508441
[04-30-2018 21:57:28]	[Eval:test] Iter:176	accuracy=0.752702
[04-30-2018 21:57:33]	[Eval:valid] Iter:176	accuracy=0.751640
[04-30-2018 21:57:38]	[Train:train] Iter:177	loss=0.499849
[04-30-2018 21:57:44]	[Eval:test] Iter:177	accuracy=0.752142
[04-30-2018 21:57:49]	[Eval:valid] Iter:177	accuracy=0.750861
[04-30-2018 21:57:54]	[Train:train] Iter:178	loss=0.504403
[04-30-2018 21:57:59]	[Eval:test] Iter:178	accuracy=0.752554
[04-30-2018 21:58:04]	[Eval:valid] Iter:178	accuracy=0.751666
[04-30-2018 21:58:09]	[Train:train] Iter:179	loss=0.510128
[04-30-2018 21:58:15]	[Eval:test] Iter:179	accuracy=0.751953
[04-30-2018 21:58:20]	[Eval:valid] Iter:179	accuracy=0.751406
[04-30-2018 21:58:26]	[Train:train] Iter:180	loss=0.513863
[04-30-2018 21:58:31]	[Eval:test] Iter:180	accuracy=0.753585
[04-30-2018 21:58:36]	[Eval:valid] Iter:180	accuracy=0.752895
[04-30-2018 21:58:41]	[Train:train] Iter:181	loss=0.506606
[04-30-2018 21:58:46]	[Eval:test] Iter:181	accuracy=0.752533
[04-30-2018 21:58:52]	[Eval:valid] Iter:181	accuracy=0.751386
[04-30-2018 21:58:57]	[Train:train] Iter:182	loss=0.513023
[04-30-2018 21:59:02]	[Eval:test] Iter:182	accuracy=0.752557
[04-30-2018 21:59:07]	[Eval:valid] Iter:182	accuracy=0.751819
[04-30-2018 21:59:12]	[Train:train] Iter:183	loss=0.507457
[04-30-2018 21:59:17]	[Eval:test] Iter:183	accuracy=0.753145
[04-30-2018 21:59:22]	[Eval:valid] Iter:183	accuracy=0.752063
[04-30-2018 21:59:28]	[Train:train] Iter:184	loss=0.503017
[04-30-2018 21:59:34]	[Eval:test] Iter:184	accuracy=0.753371
[04-30-2018 21:59:41]	[Eval:valid] Iter:184	accuracy=0.752678
[04-30-2018 21:59:46]	[Train:train] Iter:185	loss=0.512227
[04-30-2018 21:59:51]	[Eval:test] Iter:185	accuracy=0.753337
[04-30-2018 21:59:56]	[Eval:valid] Iter:185	accuracy=0.753066
[04-30-2018 22:00:02]	[Train:train] Iter:186	loss=0.515464
[04-30-2018 22:00:07]	[Eval:test] Iter:186	accuracy=0.753042
[04-30-2018 22:00:12]	[Eval:valid] Iter:186	accuracy=0.752678
[04-30-2018 22:00:17]	[Train:train] Iter:187	loss=0.503377
[04-30-2018 22:00:23]	[Eval:test] Iter:187	accuracy=0.753143
[04-30-2018 22:00:28]	[Eval:valid] Iter:187	accuracy=0.752897
[04-30-2018 22:00:33]	[Train:train] Iter:188	loss=0.514870
[04-30-2018 22:00:39]	[Eval:test] Iter:188	accuracy=0.754000
[04-30-2018 22:00:44]	[Eval:valid] Iter:188	accuracy=0.753972
[04-30-2018 22:00:49]	[Train:train] Iter:189	loss=0.508273
[04-30-2018 22:00:54]	[Eval:test] Iter:189	accuracy=0.750262
[04-30-2018 22:00:59]	[Eval:valid] Iter:189	accuracy=0.749886
[04-30-2018 22:01:05]	[Train:train] Iter:190	loss=0.503967
[04-30-2018 22:01:12]	[Eval:test] Iter:190	accuracy=0.752724
[04-30-2018 22:01:18]	[Eval:valid] Iter:190	accuracy=0.753969
[04-30-2018 22:01:23]	[Train:train] Iter:191	loss=0.504038
[04-30-2018 22:01:28]	[Eval:test] Iter:191	accuracy=0.753710
[04-30-2018 22:01:34]	[Eval:valid] Iter:191	accuracy=0.753312
[04-30-2018 22:01:39]	[Train:train] Iter:192	loss=0.511971
[04-30-2018 22:01:45]	[Eval:test] Iter:192	accuracy=0.752954
[04-30-2018 22:01:50]	[Eval:valid] Iter:192	accuracy=0.752434
[04-30-2018 22:01:55]	[Train:train] Iter:193	loss=0.496958
[04-30-2018 22:02:01]	[Eval:test] Iter:193	accuracy=0.754856
[04-30-2018 22:02:06]	[Eval:valid] Iter:193	accuracy=0.754435
[04-30-2018 22:02:11]	[Train:train] Iter:194	loss=0.501854
[04-30-2018 22:02:17]	[Eval:test] Iter:194	accuracy=0.754174
[04-30-2018 22:02:22]	[Eval:valid] Iter:194	accuracy=0.753874
[04-30-2018 22:02:28]	[Train:train] Iter:195	loss=0.497509
[04-30-2018 22:02:34]	[Eval:test] Iter:195	accuracy=0.754510
[04-30-2018 22:02:39]	[Eval:valid] Iter:195	accuracy=0.754576
[04-30-2018 22:02:44]	[Train:train] Iter:196	loss=0.497283
[04-30-2018 22:02:50]	[Eval:test] Iter:196	accuracy=0.754298
[04-30-2018 22:02:55]	[Eval:valid] Iter:196	accuracy=0.754238
[04-30-2018 22:03:01]	[Train:train] Iter:197	loss=0.507241
[04-30-2018 22:03:07]	[Eval:test] Iter:197	accuracy=0.754591
[04-30-2018 22:03:12]	[Eval:valid] Iter:197	accuracy=0.754407
[04-30-2018 22:03:17]	[Train:train] Iter:198	loss=0.493569
[04-30-2018 22:03:23]	[Eval:test] Iter:198	accuracy=0.753956
[04-30-2018 22:03:28]	[Eval:valid] Iter:198	accuracy=0.753086
[04-30-2018 22:03:33]	[Train:train] Iter:199	loss=0.498847
[04-30-2018 22:03:40]	[Eval:test] Iter:199	accuracy=0.754326
[04-30-2018 22:03:45]	[Eval:valid] Iter:199	accuracy=0.754313
[04-30-2018 22:03:50]	[Train:train] Iter:200	loss=0.486763
[04-30-2018 22:03:56]	[Eval:test] Iter:200	accuracy=0.754741
[04-30-2018 22:04:03]	[Eval:valid] Iter:200	accuracy=0.754775
[04-30-2018 22:04:08]	[Train:train] Iter:201	loss=0.510285
[04-30-2018 22:04:13]	[Eval:test] Iter:201	accuracy=0.754948
[04-30-2018 22:04:19]	[Eval:valid] Iter:201	accuracy=0.755390
[04-30-2018 22:04:24]	[Train:train] Iter:202	loss=0.510245
[04-30-2018 22:04:29]	[Eval:test] Iter:202	accuracy=0.754345
[04-30-2018 22:04:34]	[Eval:valid] Iter:202	accuracy=0.753634
[04-30-2018 22:04:40]	[Train:train] Iter:203	loss=0.493963
[04-30-2018 22:04:45]	[Eval:test] Iter:203	accuracy=0.754850
[04-30-2018 22:04:50]	[Eval:valid] Iter:203	accuracy=0.755776
[04-30-2018 22:04:55]	[Train:train] Iter:204	loss=0.506493
[04-30-2018 22:05:01]	[Eval:test] Iter:204	accuracy=0.755053
[04-30-2018 22:05:06]	[Eval:valid] Iter:204	accuracy=0.755772
[04-30-2018 22:05:11]	[Train:train] Iter:205	loss=0.508033
[04-30-2018 22:05:17]	[Eval:test] Iter:205	accuracy=0.753932
[04-30-2018 22:05:22]	[Eval:valid] Iter:205	accuracy=0.752529
[04-30-2018 22:05:28]	[Train:train] Iter:206	loss=0.505957
[04-30-2018 22:05:33]	[Eval:test] Iter:206	accuracy=0.755573
[04-30-2018 22:05:38]	[Eval:valid] Iter:206	accuracy=0.755487
[04-30-2018 22:05:43]	[Train:train] Iter:207	loss=0.507956
[04-30-2018 22:05:48]	[Eval:test] Iter:207	accuracy=0.755070
[04-30-2018 22:05:53]	[Eval:valid] Iter:207	accuracy=0.755577
[04-30-2018 22:05:58]	[Train:train] Iter:208	loss=0.494810
[04-30-2018 22:06:04]	[Eval:test] Iter:208	accuracy=0.755667
[04-30-2018 22:06:10]	[Eval:valid] Iter:208	accuracy=0.754020
[04-30-2018 22:06:15]	[Train:train] Iter:209	loss=0.502399
[04-30-2018 22:06:20]	[Eval:test] Iter:209	accuracy=0.756124
[04-30-2018 22:06:25]	[Eval:valid] Iter:209	accuracy=0.755929
[04-30-2018 22:06:30]	[Train:train] Iter:210	loss=0.489554
[04-30-2018 22:06:36]	[Eval:test] Iter:210	accuracy=0.756291
[04-30-2018 22:06:41]	[Eval:valid] Iter:210	accuracy=0.755727
[04-30-2018 22:06:46]	[Train:train] Iter:211	loss=0.501832
[04-30-2018 22:06:52]	[Eval:test] Iter:211	accuracy=0.756710
[04-30-2018 22:06:57]	[Eval:valid] Iter:211	accuracy=0.755976
[04-30-2018 22:07:02]	[Train:train] Iter:212	loss=0.503874
[04-30-2018 22:07:07]	[Eval:test] Iter:212	accuracy=0.756574
[04-30-2018 22:07:12]	[Eval:valid] Iter:212	accuracy=0.755292
[04-30-2018 22:07:17]	[Train:train] Iter:213	loss=0.500232
[04-30-2018 22:07:23]	[Eval:test] Iter:213	accuracy=0.756835
[04-30-2018 22:07:29]	[Eval:valid] Iter:213	accuracy=0.756073
[04-30-2018 22:07:34]	[Train:train] Iter:214	loss=0.504656
[04-30-2018 22:07:40]	[Eval:test] Iter:214	accuracy=0.756685
[04-30-2018 22:07:45]	[Eval:valid] Iter:214	accuracy=0.755703
[04-30-2018 22:07:50]	[Train:train] Iter:215	loss=0.492611
[04-30-2018 22:07:56]	[Eval:test] Iter:215	accuracy=0.757326
[04-30-2018 22:08:01]	[Eval:valid] Iter:215	accuracy=0.756022
[04-30-2018 22:08:06]	[Train:train] Iter:216	loss=0.495861
[04-30-2018 22:08:12]	[Eval:test] Iter:216	accuracy=0.756565
[04-30-2018 22:08:19]	[Eval:valid] Iter:216	accuracy=0.755874
[04-30-2018 22:08:24]	[Train:train] Iter:217	loss=0.493077
[04-30-2018 22:08:29]	[Eval:test] Iter:217	accuracy=0.756571
[04-30-2018 22:08:34]	[Eval:valid] Iter:217	accuracy=0.755143
[04-30-2018 22:08:40]	[Train:train] Iter:218	loss=0.500804
[04-30-2018 22:08:45]	[Eval:test] Iter:218	accuracy=0.757254
[04-30-2018 22:08:50]	[Eval:valid] Iter:218	accuracy=0.756635
[04-30-2018 22:08:55]	[Train:train] Iter:219	loss=0.502885
[04-30-2018 22:09:00]	[Eval:test] Iter:219	accuracy=0.756881
[04-30-2018 22:09:05]	[Eval:valid] Iter:219	accuracy=0.756490
[04-30-2018 22:09:10]	[Train:train] Iter:220	loss=0.499552
[04-30-2018 22:09:16]	[Eval:test] Iter:220	accuracy=0.757551
[04-30-2018 22:09:21]	[Eval:valid] Iter:220	accuracy=0.755609
[04-30-2018 22:09:26]	[Train:train] Iter:221	loss=0.493163
[04-30-2018 22:09:31]	[Eval:test] Iter:221	accuracy=0.757767
[04-30-2018 22:09:37]	[Eval:valid] Iter:221	accuracy=0.756535
[04-30-2018 22:09:42]	[Train:train] Iter:222	loss=0.491052
[04-30-2018 22:09:47]	[Eval:test] Iter:222	accuracy=0.756835
[04-30-2018 22:09:52]	[Eval:valid] Iter:222	accuracy=0.756732
[04-30-2018 22:09:57]	[Train:train] Iter:223	loss=0.499589
[04-30-2018 22:10:03]	[Eval:test] Iter:223	accuracy=0.757957
[04-30-2018 22:10:08]	[Eval:valid] Iter:223	accuracy=0.757471
[04-30-2018 22:10:13]	[Train:train] Iter:224	loss=0.492801
[04-30-2018 22:10:19]	[Eval:test] Iter:224	accuracy=0.757008
[04-30-2018 22:10:25]	[Eval:valid] Iter:224	accuracy=0.757196
[04-30-2018 22:10:30]	[Train:train] Iter:225	loss=0.489945
[04-30-2018 22:10:35]	[Eval:test] Iter:225	accuracy=0.757743
[04-30-2018 22:10:40]	[Eval:valid] Iter:225	accuracy=0.757201
[04-30-2018 22:10:45]	[Train:train] Iter:226	loss=0.485403
[04-30-2018 22:10:50]	[Eval:test] Iter:226	accuracy=0.757741
[04-30-2018 22:10:55]	[Eval:valid] Iter:226	accuracy=0.757493
[04-30-2018 22:11:01]	[Train:train] Iter:227	loss=0.501476
[04-30-2018 22:11:07]	[Eval:test] Iter:227	accuracy=0.757814
[04-30-2018 22:11:12]	[Eval:valid] Iter:227	accuracy=0.757542
[04-30-2018 22:11:17]	[Train:train] Iter:228	loss=0.486784
[04-30-2018 22:11:23]	[Eval:test] Iter:228	accuracy=0.758255
[04-30-2018 22:11:28]	[Eval:valid] Iter:228	accuracy=0.757101
[04-30-2018 22:11:33]	[Train:train] Iter:229	loss=0.488939
[04-30-2018 22:11:39]	[Eval:test] Iter:229	accuracy=0.757140
[04-30-2018 22:11:44]	[Eval:valid] Iter:229	accuracy=0.755312
[04-30-2018 22:11:49]	[Train:train] Iter:230	loss=0.496574
[04-30-2018 22:11:55]	[Eval:test] Iter:230	accuracy=0.758723
[04-30-2018 22:12:00]	[Eval:valid] Iter:230	accuracy=0.757886
[04-30-2018 22:12:05]	[Train:train] Iter:231	loss=0.487745
[04-30-2018 22:12:11]	[Eval:test] Iter:231	accuracy=0.757964
[04-30-2018 22:12:16]	[Eval:valid] Iter:231	accuracy=0.757436
[04-30-2018 22:12:21]	[Train:train] Iter:232	loss=0.486766
[04-30-2018 22:12:26]	[Eval:test] Iter:232	accuracy=0.757793
[04-30-2018 22:12:33]	[Eval:valid] Iter:232	accuracy=0.757166
[04-30-2018 22:12:38]	[Train:train] Iter:233	loss=0.488683
[04-30-2018 22:12:43]	[Eval:test] Iter:233	accuracy=0.758601
[04-30-2018 22:12:48]	[Eval:valid] Iter:233	accuracy=0.758222
[04-30-2018 22:12:54]	[Train:train] Iter:234	loss=0.493633
[04-30-2018 22:12:59]	[Eval:test] Iter:234	accuracy=0.758240
[04-30-2018 22:13:04]	[Eval:valid] Iter:234	accuracy=0.756726
[04-30-2018 22:13:09]	[Train:train] Iter:235	loss=0.489419
[04-30-2018 22:13:15]	[Eval:test] Iter:235	accuracy=0.758375
[04-30-2018 22:13:20]	[Eval:valid] Iter:235	accuracy=0.758566
[04-30-2018 22:13:25]	[Train:train] Iter:236	loss=0.488324
[04-30-2018 22:13:31]	[Eval:test] Iter:236	accuracy=0.758454
[04-30-2018 22:13:36]	[Eval:valid] Iter:236	accuracy=0.759396
[04-30-2018 22:13:41]	[Train:train] Iter:237	loss=0.489211
[04-30-2018 22:13:47]	[Eval:test] Iter:237	accuracy=0.758360
[04-30-2018 22:13:52]	[Eval:valid] Iter:237	accuracy=0.756453
[04-30-2018 22:13:58]	[Train:train] Iter:238	loss=0.486601
[04-30-2018 22:14:03]	[Eval:test] Iter:238	accuracy=0.758574
[04-30-2018 22:14:08]	[Eval:valid] Iter:238	accuracy=0.759522
[04-30-2018 22:14:14]	[Train:train] Iter:239	loss=0.488382
[04-30-2018 22:14:19]	[Eval:test] Iter:239	accuracy=0.759134
[04-30-2018 22:14:25]	[Eval:valid] Iter:239	accuracy=0.758879
[04-30-2018 22:14:30]	[Train:train] Iter:240	loss=0.488625
[04-30-2018 22:14:35]	[Eval:test] Iter:240	accuracy=0.759775
[04-30-2018 22:14:40]	[Eval:valid] Iter:240	accuracy=0.757874
[04-30-2018 22:14:46]	[Train:train] Iter:241	loss=0.489715
[04-30-2018 22:14:51]	[Eval:test] Iter:241	accuracy=0.758869
[04-30-2018 22:14:57]	[Eval:valid] Iter:241	accuracy=0.757510
[04-30-2018 22:15:02]	[Train:train] Iter:242	loss=0.494401
[04-30-2018 22:15:08]	[Eval:test] Iter:242	accuracy=0.758212
[04-30-2018 22:15:13]	[Eval:valid] Iter:242	accuracy=0.757168
[04-30-2018 22:15:19]	[Train:train] Iter:243	loss=0.488298
[04-30-2018 22:15:25]	[Eval:test] Iter:243	accuracy=0.758028
[04-30-2018 22:15:30]	[Eval:valid] Iter:243	accuracy=0.759074
[04-30-2018 22:15:36]	[Train:train] Iter:244	loss=0.494472
[04-30-2018 22:15:41]	[Eval:test] Iter:244	accuracy=0.759673
[04-30-2018 22:15:47]	[Eval:valid] Iter:244	accuracy=0.759029
[04-30-2018 22:15:52]	[Train:train] Iter:245	loss=0.487962
[04-30-2018 22:15:57]	[Eval:test] Iter:245	accuracy=0.758655
[04-30-2018 22:16:03]	[Eval:valid] Iter:245	accuracy=0.758049
[04-30-2018 22:16:08]	[Train:train] Iter:246	loss=0.490278
[04-30-2018 22:16:13]	[Eval:test] Iter:246	accuracy=0.759361
[04-30-2018 22:16:18]	[Eval:valid] Iter:246	accuracy=0.759247
[04-30-2018 22:16:23]	[Train:train] Iter:247	loss=0.478217
[04-30-2018 22:16:28]	[Eval:test] Iter:247	accuracy=0.759919
[04-30-2018 22:16:34]	[Eval:valid] Iter:247	accuracy=0.758610
[04-30-2018 22:16:39]	[Train:train] Iter:248	loss=0.492297
[04-30-2018 22:16:44]	[Eval:test] Iter:248	accuracy=0.759893
[04-30-2018 22:16:51]	[Eval:valid] Iter:248	accuracy=0.759998
[04-30-2018 22:16:56]	[Train:train] Iter:249	loss=0.488252
